CAN init successful!
Runtime,RPM,Speed,Intake Temp,MAP,MAF,Throttle,Timing Advance,Demanded Torque
35.60,1984.00,29.00,27.00,27.00,80.00,15.00,41.00
35.70,46.00,28.00,27.00,27.00,8.00,15.00,41.00
35.79,197.00,27.00,27.00,173.00,10.00,15.00,47.00
35.89,2823.00,26.00,27.00,33.00,10.00,20.00,48.00
35.89,3122.00,26.00,27.00,33.00,17.00,20.00,46.00
36.09,3216.00,25.00,27.00,38.00,17.00,20.00,46.00
36.18,3216.00,25.00,27.00,38.00,138.00,20.00,46.00
36.18,3053.00,26.00,27.00,39.00,16.00,20.00,46.00
36.38,3053.00,26.00,27.00,39.00,16.00,19.00,48.00
36.38,3052.00,26.00,27.00,38.00,16.00,19.00,48.00
36.57,3098.00,26.00,27.00,39.00,16.00,153.00,47.00
36.57,3098.00,26.00,27.00,40.00,17.00,20.00,47.00
36.77,3124.00,26.00,27.00,40.00,17.00,20.00,47.00
36.77,3124.00,26.00,27.00,41.00,18.00,21.00,47.00
36.96,3136.00,26.00,27.00,41.00,21.00,21.00,206.00
36.96,3136.00,26.00,26.00,47.00,21.00,23.00,45.00
37.16,3230.00,26.00,26.00,52.00,21.00,23.00,45.00
37.26,3230.00,26.00,27.00,53.00,26.00,23.00,45.00
37.26,3296.00,27.00,27.00,53.00,26.00,23.00,45.00
37.45,3296.00,27.00,27.00,53.00,26.00,23.00,45.00
37.55,3340.00,28.00,27.00,53.00,27.00,23.00,45.00
37.65,3389.00,28.00,138.00,54.00,27.00,24.00,44.00
37.74,3389.00,28.00,27.00,56.00,27.00,25.00,44.00
37.84,3505.00,28.00,27.00,56.00,219.00,26.00,42.00
37.94,3566.00,29.00,27.00,56.00,37.00,26.00,42.00
37.94,3566.00,29.00,27.00,3266.00,44.00,26.00,38.00
38.13,3701.00,29.00,27.00,75.00,44.00,26.00,34.00
38.23,3839.00,29.00,27.00,27.00,63.00,-2750.00,30.00
38.33,3839.00,29.00,27.00,27.00,63.00,-2750.00,30.00
38.42,3839.00,29.00,27.00,27.00,130.00,38.00,28.00
38.52,4211.00,33.00,27.00,85.00,72.00,38.00,28.00
38.52,4333.00,33.00,27.00,85.00,75.00,40.00,-16.00
38.72,4460.00,33.00,27.00,87.00,75.00,40.00,-16.00
38.81,4579.00,36.00,27.00,87.00,75.00,40.00,23.00
38.81,4716.00,42.00,27.00,94.00,70.00,59.00,22.00
39.01,4716.00,38.00,27.00,94.00,70.00,68.00,22.00
39.01,107.00,40.00,27.00,96.00,100.00,-64.00,22.00
39.20,5125.00,42.00,27.00,97.00,100.00,-64.00,22.00
39.20,5125.00,5138.00,15.00,96.00,104.00,81.00,25.00
39.40,5416.00,5138.00,27.00,96.00,105.00,73.00,25.00
39.40,5416.00,5138.00,27.00,96.00,105.00,82.00,25.00
39.59,5688.00,45.00,27.00,96.00,105.00,82.00,25.00
39.59,5688.00,45.00,26.00,96.00,110.00,89.00,24.00
39.59,5949.00,47.00,26.00,96.00,110.00,89.00,24.00
39.59,6044.00,47.00,26.00,96.00,110.00,89.00,24.00
39.59,6044.00,51.00,26.00,95.00,110.00,89.00,-2.00
40.08,5573.00,51.00,26.00,96.00,109.00,89.00,-3.00
40.18,5132.00,52.00,26.00,96.00,97.00,89.00,-3.00
